TransactionID,TransactionAmt,ProductCD,card4,card6,fraud_probability,risk_tier,action
3794946,200.0,H,visa,debit,0.49956066266682864,High,Decline / block
4158433,320.803,C,visa,credit,0.4995508204527361,High,Decline / block
3909664,77.711,C,mastercard,credit,0.49950333351476955,High,Decline / block
3956247,32.155,C,visa,debit,0.49936540267702323,High,Decline / block
3834404,5.366,C,mastercard,debit,0.49930803877239593,High,Decline / block
4041191,33.0,W,visa,debit,0.499209499422255,High,Decline / block
3879544,97.0,W,visa,debit,0.49903090965248287,High,Decline / block
4120157,100.0,R,visa,credit,0.49901147247172284,High,Decline / block
3697259,56.562,C,mastercard,debit,0.49901046956537043,High,Decline / block
3878215,150.0,R,american express,credit,0.49884790338339297,High,Decline / block
4039199,25.0,H,visa,debit,0.49850908394220883,High,Decline / block
3754229,37.011,C,visa,debit,0.49842031299729384,High,Decline / block
3862305,7.132,C,visa,credit,0.4983898476442544,High,Decline / block
3898091,59.0,W,visa,debit,0.49835483137455194,High,Decline / block
3691461,100.0,H,visa,debit,0.49830253325145785,High,Decline / block
3729631,67.448,C,visa,credit,0.4982671331582232,High,Decline / block
4058648,200.0,R,american express,credit,0.4981768171712863,High,Decline / block
3845265,10.943,C,mastercard,debit,0.49801328134720807,High,Decline / block
4026002,7.993,C,visa,credit,0.49801052428509457,High,Decline / block
4030135,135.256,C,visa,debit,0.4978891980430186,High,Decline / block
3784266,50.0,S,mastercard,credit,0.4978088592585895,High,Decline / block
4036298,146.322,C,visa,debit,0.49778444191527044,High,Decline / block
4005084,59.205,C,visa,credit,0.4976495446313246,High,Decline / block
4051712,450.0,H,mastercard,credit,0.49763371915235016,High,Decline / block
4014638,44.942,C,visa,credit,0.4975872888385125,High,Decline / block
3790583,73.776,C,mastercard,credit,0.4975577707856813,High,Decline / block
3764741,125.419,C,mastercard,credit,0.4974258064497306,High,Decline / block
4136328,200.0,R,,,0.4973924843328807,High,Decline / block
3817260,17.952,C,visa,debit,0.4972521335655383,High,Decline / block
3928776,200.0,R,mastercard,debit,0.49723868114809006,High,Decline / block
4015335,8.915,C,visa,debit,0.49696244875287726,High,Decline / block
3814160,7.21,C,mastercard,credit,0.4968833289403419,High,Decline / block
3939224,87.0,W,visa,debit,0.49677379044768566,High,Decline / block
3922055,108.697,C,mastercard,credit,0.4966781293537253,High,Decline / block
3743879,50.0,S,visa,debit,0.496550266563579,High,Decline / block
3897758,43.159,C,visa,debit,0.4965049556861156,High,Decline / block
4043665,842.0,W,mastercard,credit,0.49647413202955526,High,Decline / block
3699943,21.395,C,visa,debit,0.496462172105469,High,Decline / block
3989536,128.493,C,mastercard,credit,0.4964495665921717,High,Decline / block
4075685,90.499,C,mastercard,debit,0.4961698213198727,High,Decline / block
3918278,59.0,W,visa,debit,0.49613813118912814,High,Decline / block
3890535,100.0,R,visa,credit,0.4961222416178448,High,Decline / block
4169217,26.559,C,visa,credit,0.4960510423050873,High,Decline / block
4055265,19.674,C,mastercard,debit,0.4960253607785674,High,Decline / block
3961309,44.757,C,visa,credit,0.4959507375177936,High,Decline / block
4048749,117.0,W,visa,credit,0.49593167260276344,High,Decline / block
3706069,1436.0,W,visa,debit,0.49572484946563944,High,Decline / block
3864641,79.432,C,visa,credit,0.4957046658545211,High,Decline / block
4006862,475.0,W,mastercard,debit,0.49557851491133154,High,Decline / block
4122396,77.127,C,visa,credit,0.4954992499136092,High,Decline / block
3936384,27.666,C,mastercard,debit,0.49547075181618794,High,Decline / block
3973832,45.249,C,visa,debit,0.4954534770926865,High,Decline / block
3906154,44.88,C,visa,debit,0.49544080996033824,High,Decline / block
3936359,27.666,C,visa,debit,0.49543977289695446,High,Decline / block
3673563,664.0,W,visa,credit,0.49532081619952734,High,Decline / block
3718248,34.736,C,visa,debit,0.49513156388955387,High,Decline / block
3856280,12.873,C,mastercard,debit,0.4950567597991881,High,Decline / block
3705208,46.725,C,visa,credit,0.4949128104843727,High,Decline / block
4001969,42.052,C,mastercard,credit,0.4946570520829241,High,Decline / block
4125206,300.0,R,visa,credit,0.494571887925738,High,Decline / block
3930798,10.0,S,visa,credit,0.4945570509115332,High,Decline / block
3712315,82.0,W,visa,debit,0.49443067120145606,High,Decline / block
4065250,321.663,C,visa,credit,0.49442367127109765,High,Decline / block
4042683,66.583,C,visa,debit,0.49439109360649325,High,Decline / block
4080288,982.0,W,mastercard,credit,0.49436909538477697,High,Decline / block
4053778,200.671,C,mastercard,debit,0.4943213105805177,High,Decline / block
4031777,209.094,C,visa,debit,0.4942078187502316,High,Decline / block
3821841,58.099,C,mastercard,credit,0.49418811776456295,High,Decline / block
3844679,335.0,W,mastercard,debit,0.4940972463552291,High,Decline / block
4073531,75.0,H,visa,credit,0.4937542868357595,High,Decline / block
3794781,40.761,C,mastercard,credit,0.4936425496248104,High,Decline / block
3715702,85.334,C,visa,credit,0.4936324584597115,High,Decline / block
3768290,20.288,C,visa,credit,0.49359998011286327,High,Decline / block
4137508,119.517,C,,,0.49336179168229494,High,Decline / block
3920454,12.603,C,visa,debit,0.4933019663143182,High,Decline / block
3913347,100.0,R,american express,credit,0.4931578323786604,High,Decline / block
3922387,34.921,C,visa,credit,0.4931118040467958,High,Decline / block
3789457,300.0,H,visa,debit,0.49306747333099504,High,Decline / block
3680130,107.0,W,visa,credit,0.493021383007962,High,Decline / block
4070560,200.0,R,mastercard,credit,0.49300538759828616,High,Decline / block
3740568,20.0,S,mastercard,debit,0.49296420046667305,High,Decline / block
3911056,25.391,C,mastercard,debit,0.4927812529904216,High,Decline / block
3997829,76.85,C,visa,debit,0.49275068584401743,High,Decline / block
4158614,150.0,H,visa,credit,0.49273445915528125,High,Decline / block
4046644,200.0,H,visa,credit,0.4926740052622251,High,Decline / block
3699161,17.46,C,mastercard,debit,0.4925943094765544,High,Decline / block
4149289,100.0,H,visa,credit,0.4925198550017582,High,Decline / block
4109445,82.95,W,visa,debit,0.4923372700959121,High,Decline / block
3859158,33.199,C,visa,debit,0.4922005080140866,High,Decline / block
4022750,28.281,C,visa,debit,0.4921769134430734,High,Decline / block
3716282,3.258,C,visa,debit,0.4921729781064341,High,Decline / block
4034856,12.665,C,visa,credit,0.49206903480007597,High,Decline / block
3890670,8.485,C,visa,debit,0.4919636288258418,High,Decline / block
4046459,33.0,W,visa,debit,0.49178583180295293,High,Decline / block
4010580,97.0,W,visa,debit,0.4917818969556952,High,Decline / block
4123587,994.0,W,mastercard,credit,0.4917330089465929,High,Decline / block
3738750,250.0,S,visa,credit,0.49169479255512316,High,Decline / block
3838978,32.461,C,visa,credit,0.49151702789837304,High,Decline / block
3680121,107.95,W,visa,credit,0.49147118616383567,High,Decline / block
4055241,884.0,W,visa,credit,0.491469561462681,High,Decline / block
3698553,75.0,H,mastercard,debit,0.49143154833136826,High,Decline / block
4117921,37.011,C,visa,debit,0.49142684923832486,High,Decline / block
3888004,50.0,H,mastercard,debit,0.49131904374543345,High,Decline / block
3823067,12.05,C,visa,debit,0.4912769493373327,High,Decline / block
3847811,30.0,W,visa,credit,0.4911881362508132,High,Decline / block
3715111,22.379,C,visa,debit,0.4911758822205338,High,Decline / block
4026488,69.442,C,mastercard,debit,0.49099920664836594,High,Decline / block
3867376,36.765,C,mastercard,credit,0.49097201805311586,High,Decline / block
4021247,8.915,C,visa,debit,0.49080323650660435,High,Decline / block
4024187,18.628,C,visa,credit,0.49078548630593527,High,Decline / block
4081657,28.773,C,mastercard,debit,0.4907755223384214,High,Decline / block
3748372,4691.0,W,visa,debit,0.4907141091498676,High,Decline / block
3730192,67.628,C,visa,debit,0.4906468890272215,High,Decline / block
4158267,81.768,C,mastercard,credit,0.49064114772427647,High,Decline / block
4137203,14.755,C,,,0.490614330036172,High,Decline / block
3971770,734.0,W,mastercard,credit,0.4906132551751501,High,Decline / block
3773229,15.616,C,visa,credit,0.49045058594161844,High,Decline / block
4074154,19.428,C,mastercard,credit,0.4904434546803125,High,Decline / block
4148381,250.0,R,visa,credit,0.490351946081669,High,Decline / block
3782292,108.328,C,visa,debit,0.49027367915396153,High,Decline / block
3717993,50.537,C,visa,credit,0.4900423795756089,High,Decline / block
4043213,150.0,R,mastercard,credit,0.48989610497380925,High,Decline / block
3875033,350.0,S,visa,credit,0.4898760041532151,High,Decline / block
3890581,100.0,R,visa,debit,0.4898691826295436,High,Decline / block
4080758,21.948,C,visa,credit,0.4898131900228423,High,Decline / block
4031933,42.729,C,visa,credit,0.4897946390728669,High,Decline / block
4131190,200.0,S,visa,credit,0.489702300573459,High,Decline / block
3819604,35.966,C,mastercard,credit,0.4895966606902651,High,Decline / block
3667533,130.95,W,visa,debit,0.4895736254606332,High,Decline / block
4085173,1174.0,W,visa,credit,0.4894910080243279,High,Decline / block
4005337,475.0,W,mastercard,debit,0.48945136043997156,High,Decline / block
3733261,34.675,C,visa,debit,0.489398225455385,High,Decline / block
3941619,445.0,W,visa,credit,0.48936431993455476,High,Decline / block
4078317,982.0,W,mastercard,credit,0.4892985079242721,High,Decline / block
4033872,34.614,C,visa,debit,0.4892236998234862,High,Decline / block
4030872,280.0,W,visa,credit,0.48921722000352097,High,Decline / block
3913843,82.0,W,visa,debit,0.4890774316742085,High,Decline / block
3985298,212.475,C,mastercard,debit,0.4890537853731823,High,Decline / block
4117270,300.0,R,visa,debit,0.48896123370836797,High,Decline / block
3913150,23.362,C,visa,debit,0.488888815122441,High,Decline / block
4033683,90.948,C,visa,credit,0.4888849032885998,High,Decline / block
3920967,54.348,C,visa,credit,0.4888784482834261,High,Decline / block
3714743,81.584,C,visa,credit,0.4887351498353831,High,Decline / block
3705936,104.516,C,mastercard,credit,0.48865206270753236,High,Decline / block
4008000,200.0,R,mastercard,debit,0.48861035082948323,High,Decline / block
3820613,172.144,C,visa,credit,0.4885995057808525,High,Decline / block
4154230,111.894,C,mastercard,credit,0.4885165673160065,High,Decline / block
3948058,77.219,C,visa,debit,0.4884740374725908,High,Decline / block
3680159,44.5,W,visa,credit,0.48835065288992524,High,Decline / block
3803209,28.896,C,mastercard,credit,0.4883420710235271,High,Decline / block
4123169,6.25,C,visa,debit,0.48829906582595906,High,Decline / block
3702640,115.89,C,visa,credit,0.4882766983950554,High,Decline / block
4026683,50.0,H,mastercard,credit,0.48821980075176075,High,Decline / block
3681976,100.0,H,visa,credit,0.488184300903036,High,Decline / block
3922341,34.921,C,visa,credit,0.48811914965540876,High,Decline / block
3801637,19.735,C,visa,credit,0.4880461312828873,High,Decline / block
4072533,81.645,C,mastercard,debit,0.4879009805168008,High,Decline / block
3928262,65.907,C,visa,debit,0.48788950235830586,High,Decline / block
3720041,85.826,C,visa,debit,0.4878458359135084,High,Decline / block
4065397,26.744,C,visa,debit,0.48759892647008407,High,Decline / block
3920581,25.0,S,mastercard,credit,0.4875363110292992,High,Decline / block
4133073,150.0,H,visa,credit,0.4873848173085146,High,Decline / block
3733084,171.0,W,discover,credit,0.4873774931580202,High,Decline / block
4066561,35.658,C,visa,credit,0.4873054372973409,High,Decline / block
4150164,50.0,H,visa,credit,0.4872573163244406,High,Decline / block
3993471,200.056,C,visa,debit,0.487167515354742,High,Decline / block
3784268,50.0,S,mastercard,credit,0.48705108787706686,High,Decline / block
4080617,161.0,W,visa,debit,0.4870107352558332,High,Decline / block
4053812,45.5,W,visa,debit,0.4869303976634258,High,Decline / block
4124732,51.889,C,mastercard,credit,0.48671322151881424,High,Decline / block
3883841,35.167,C,mastercard,debit,0.48663206654194935,High,Decline / block
4075011,24.045,C,mastercard,credit,0.48659533833257074,High,Decline / block
3991767,30.74,C,visa,credit,0.4865260116509526,High,Decline / block
3712604,72.962,C,mastercard,credit,0.48651086387291664,High,Decline / block
3867777,350.0,S,visa,credit,0.4865012018942343,High,Decline / block
3876637,13.526,C,visa,credit,0.4864589434488161,High,Decline / block
3978390,54.0,W,mastercard,debit,0.48620800695679983,High,Decline / block
3681861,19.797,C,visa,credit,0.48606797415567693,High,Decline / block
4159312,500.0,R,visa,credit,0.48601164605417685,High,Decline / block
3884842,9.529,C,visa,debit,0.485935808718856,High,Decline / block
3997195,149.888,C,visa,credit,0.48580530249755055,High,Decline / block
3966505,46.233,C,visa,credit,0.48539411554588446,High,Decline / block
3831117,350.0,S,visa,credit,0.48538245858037876,High,Decline / block
3678536,554.0,W,visa,debit,0.48524840764656735,High,Decline / block
4060169,22.625,C,mastercard,debit,0.48523493965255626,High,Decline / block
4073871,8.73,C,visa,debit,0.4852319571477767,High,Decline / block
4157380,40.7,C,mastercard,debit,0.48520506727774465,High,Decline / block
4104953,38.732,C,visa,debit,0.4849997029245293,High,Decline / block
3767951,68.981,C,visa,debit,0.48496593446447317,High,Decline / block
3786254,994.0,W,visa,credit,0.4848685616180368,High,Decline / block
3991369,65.477,C,mastercard,debit,0.48481276765036896,High,Decline / block
3968378,164.398,C,mastercard,credit,0.48480664354653996,High,Decline / block
3727750,6.394,C,visa,credit,0.4847631845434272,High,Decline / block
3899000,200.0,R,american express,credit,0.48469049998214975,High,Decline / block
3761569,16.231,C,visa,debit,0.48468086800028093,High,Decline / block
4136512,30.003,C,,,0.48466465368208783,High,Decline / block
3792358,150.0,H,mastercard,credit,0.48461260793929944,High,Decline / block
3856190,12.873,C,mastercard,debit,0.4845886931966745,High,Decline / block
3874429,164.152,C,visa,credit,0.4845454105163792,High,Decline / block
3705351,97.0,W,visa,credit,0.4845217177295103,High,Decline / block
3924221,117.0,W,visa,debit,0.48444834519710334,High,Decline / block
3863016,45.311,C,mastercard,credit,0.48444021386456737,High,Decline / block
3906047,50.66,C,visa,credit,0.4844047576285141,High,Decline / block
4012153,70.825,C,visa,debit,0.48439314674145945,High,Decline / block
3884778,300.0,R,visa,credit,0.48433849737276463,High,Decline / block
3691840,23.362,C,visa,credit,0.48432787255104826,High,Decline / block
4096817,48.077,C,mastercard,debit,0.4842899475592471,High,Decline / block
3953503,49.553,C,visa,credit,0.48417996515484285,High,Decline / block
3687061,57.484,C,visa,credit,0.48417583274393255,High,Decline / block
3769309,9.099,C,mastercard,debit,0.4841155317184322,High,Decline / block
4146811,91.913,C,mastercard,debit,0.4840442764956418,High,Decline / block
4007262,16.969,C,mastercard,credit,0.4839303743715227,High,Decline / block
4082065,59.021,C,visa,credit,0.4838828003752372,High,Decline / block
3994114,13.895,C,visa,debit,0.48385782215061124,High,Decline / block
3787960,6.64,C,mastercard,debit,0.48382896490473615,High,Decline / block
3840085,25.0,S,discover,credit,0.48381785611788214,High,Decline / block
4136217,300.0,R,,,0.4836976134484313,High,Decline / block
4080630,107.0,W,visa,debit,0.48361402983118046,High,Decline / block
4071489,119.026,C,visa,credit,0.48354436867716455,High,Decline / block
3798960,275.0,S,mastercard,debit,0.48350216049680017,High,Decline / block
4023233,19.981,C,visa,debit,0.48330195791736474,High,Decline / block
3837999,994.0,W,mastercard,credit,0.4833004250681724,High,Decline / block
3715602,7.808,C,visa,credit,0.48320434549713726,High,Decline / block
3984216,111.279,C,visa,credit,0.4831537391620584,High,Decline / block
3694196,225.0,R,discover,credit,0.48311441356935986,High,Decline / block
3693892,100.0,H,visa,debit,0.48310296588705004,High,Decline / block
3813892,400.0,S,visa,credit,0.4829615526326722,High,Decline / block
3742464,60.0,S,mastercard,debit,0.4829296305423567,High,Decline / block
3974762,8.423,C,mastercard,debit,0.4827651064252012,High,Decline / block
3915199,317.5,W,visa,debit,0.48262900029678935,High,Decline / block
3680169,179.829,C,visa,credit,0.4824418131446139,High,Decline / block
3742324,4.157,C,visa,debit,0.48230665923416094,High,Decline / block
4142936,91.298,C,visa,debit,0.48225192018283275,High,Decline / block
3739527,187.145,C,mastercard,debit,0.4820909928116832,High,Decline / block
4071558,31.601,C,visa,debit,0.48200771579657076,High,Decline / block
3727326,85.457,C,visa,credit,0.48199476009051545,High,Decline / block
4032462,50.0,H,visa,debit,0.48189113516490656,High,Decline / block
3784269,50.0,S,mastercard,credit,0.48181572212241813,High,Decline / block
3675261,774.0,W,mastercard,credit,0.4818038395130658,High,Decline / block
4100309,103.04,C,mastercard,credit,0.4816627638090925,High,Decline / block
3895139,350.0,S,visa,credit,0.48150529644586637,High,Decline / block
3865092,175.0,R,visa,credit,0.48150276030504724,High,Decline / block
4137416,78.449,C,,,0.48148356676869075,High,Decline / block
4068494,14.386,C,visa,credit,0.4813949940490059,High,Decline / block
3941258,24.285,C,visa,debit,0.4812037856317357,High,Decline / block
3923506,25.0,S,american express,credit,0.48110234227965104,High,Decline / block
4056259,26.805,C,mastercard,credit,0.4809494763301237,High,Decline / block
4123896,25.0,H,mastercard,credit,0.4808629610496602,High,Decline / block
4123184,6.25,C,visa,debit,0.4808042328041927,High,Decline / block
3803280,8.361,C,mastercard,debit,0.48074391071882566,High,Decline / block
3922379,34.921,C,visa,credit,0.4806870527888459,High,Decline / block
3944373,100.0,S,visa,debit,0.4805014098179195,High,Decline / block
3849659,75.0,H,american express,credit,0.4804776093462835,High,Decline / block
4058567,4.376,C,mastercard,debit,0.4804456179019515,High,Decline / block
4111595,200.0,S,visa,credit,0.48040690105996936,High,Decline / block
3976990,112.0,W,visa,credit,0.480306144507853,High,Decline / block
3775736,75.0,H,mastercard,credit,0.4801987195369212,High,Decline / block
4006971,1761.0,W,visa,debit,0.48018834031628954,High,Decline / block
3920568,55.0,S,visa,debit,0.479928957157125,High,Decline / block
3789840,150.0,H,visa,credit,0.479902398924036,High,Decline / block
3730438,10.0,S,mastercard,credit,0.4797880716063857,High,Decline / block
4029289,774.0,W,visa,credit,0.47976228980965424,High,Decline / block
3855143,5.728,C,visa,debit,0.47969122555940674,High,Decline / block
3847177,34.0,W,visa,credit,0.47944908169879463,High,Decline / block
3767471,250.0,H,american express,credit,0.47942381711148657,High,Decline / block
3939614,150.0,R,visa,credit,0.47939588463932176,High,Decline / block
4011833,65.538,C,mastercard,debit,0.47927421773022955,High,Decline / block
4117049,300.0,R,mastercard,debit,0.4790419789221802,High,Decline / block
3791465,54.84,C,mastercard,credit,0.47902578330969137,High,Decline / block
3889685,49.0,W,visa,debit,0.4789553740563615,High,Decline / block
3913179,23.362,C,visa,credit,0.4788170877321478,High,Decline / block
3671935,10.083,C,visa,debit,0.47879761428595935,High,Decline / block
3939186,87.0,W,visa,debit,0.4786569654824873,High,Decline / block
4027946,7.993,C,visa,credit,0.4782760443321539,High,Decline / block
4066602,35.658,C,visa,credit,0.4782013544887196,High,Decline / block
3722218,69.534,C,mastercard,credit,0.4781680043456216,High,Decline / block
3888676,8.423,C,visa,debit,0.47812640701181386,High,Decline / block
3724391,1961.0,W,mastercard,credit,0.4779034997147168,High,Decline / block
3766013,15.0,H,visa,credit,0.47786157898067955,High,Decline / block
3691326,35.966,C,visa,credit,0.4778098668100172,High,Decline / block
4061793,1104.0,W,visa,debit,0.4776536585985651,High,Decline / block
4168783,13.403,C,visa,debit,0.47761225522306466,High,Decline / block
4053432,125.0,R,visa,credit,0.47756764602227625,High,Decline / block
4041389,100.0,H,visa,debit,0.47748821757432935,High,Decline / block
3906668,45.0,W,visa,debit,0.47726903193980214,High,Decline / block
4137230,450.0,H,,,0.47726729586763056,High,Decline / block
4011770,148.782,C,mastercard,debit,0.4771447758245384,High,Decline / block
4036178,45.465,C,visa,credit,0.47709991845134464,High,Decline / block
3902746,32.953,C,mastercard,credit,0.4770819648580479,High,Decline / block
4154950,10.882,C,visa,credit,0.47698556437458417,High,Decline / block
3876682,75.0,H,visa,credit,0.4769217002752924,High,Decline / block
3703805,155.053,C,mastercard,credit,0.47686774954282807,High,Decline / block
3977733,27.912,C,visa,debit,0.4764794190136226,High,Decline / block
4116671,300.0,R,mastercard,credit,0.4764780064670263,High,Decline / block
4154590,93.45,C,visa,credit,0.4764469686105514,High,Decline / block
4033942,113.615,C,visa,credit,0.47635875418743906,High,Decline / block
3674166,171.0,W,mastercard,debit,0.4761753704098739,High,Decline / block
3884841,9.529,C,visa,debit,0.4761259850565575,High,Decline / block
4154987,8.238,C,visa,debit,0.4760285930785819,High,Decline / block
3792932,33.015,C,visa,debit,0.47600162379405064,High,Decline / block
3803566,24.838,C,mastercard,debit,0.4758321717813119,High,Decline / block
4012307,143.125,C,visa,credit,0.47579701008860964,High,Decline / block
3937149,49.0,W,visa,debit,0.4756255025421355,High,Decline / block
3937182,49.0,W,visa,debit,0.4756255025421355,High,Decline / block
3936959,54.0,W,visa,debit,0.4756255025421355,High,Decline / block
3911211,1861.0,W,visa,debit,0.47558752055370745,High,Decline / block
3715143,5.472,C,mastercard,credit,0.47527001225221505,High,Decline / block
3918279,22.993,C,mastercard,debit,0.47525666795810956,High,Decline / block
4136905,67.874,C,,,0.47520758565413246,High,Decline / block
4123610,25.0,S,visa,debit,0.4750710268465057,High,Decline / block
3701352,39.101,C,visa,credit,0.4749233602420159,High,Decline / block
3961330,200.0,S,visa,credit,0.4749035611048912,High,Decline / block
3880709,30.125,C,visa,credit,0.47489662703897445,High,Decline / block
4126126,17.46,C,visa,credit,0.47481944444307,High,Decline / block
3934574,10.0,S,visa,credit,0.474685996430436,High,Decline / block
4118364,12.542,C,visa,debit,0.47468121470143015,High,Decline / block
4033365,150.0,R,visa,debit,0.47453957746220493,High,Decline / block
4004230,64.677,C,visa,debit,0.4744814708580608,High,Decline / block
3872527,280.0,W,visa,credit,0.4744444662333611,High,Decline / block
4030572,136.422,C,visa,debit,0.4744011371250807,High,Decline / block
3846751,19.428,C,visa,credit,0.47437207100669765,High,Decline / block
3847546,500.0,R,mastercard,credit,0.4743550035219275,High,Decline / block
3956186,12.358,C,visa,debit,0.474340283927064,High,Decline / block
4014098,8.915,C,visa,debit,0.4743062784425487,High,Decline / block
4078984,20.0,S,visa,debit,0.4742927830500576,High,Decline / block
4091822,225.0,R,visa,credit,0.47423036691367987,High,Decline / block
3729619,5.427,C,mastercard,debit,0.4742129366500387,High,Decline / block
3785084,107.95,W,visa,debit,0.474155330839549,High,Decline / block
3836230,300.0,R,visa,credit,0.4741346996530741,High,Decline / block
3873864,44.757,C,visa,credit,0.47405543403600114,High,Decline / block
3852440,311.95,W,visa,debit,0.47390784299845595,High,Decline / block
3958378,23.485,C,mastercard,debit,0.47390778747349166,High,Decline / block
4144564,58.775,C,visa,debit,0.47384497317032576,High,Decline / block
4121619,300.0,R,visa,credit,0.4738353176793135,High,Decline / block
3747408,58.283,C,mastercard,credit,0.47370151496053,High,Decline / block
3910823,24.899,C,mastercard,debit,0.4736346792441163,High,Decline / block
3818379,26.313,C,mastercard,debit,0.47362402220699923,High,Decline / block
3693993,54.225,C,visa,credit,0.4736081097136587,High,Decline / block
3958247,75.0,H,visa,debit,0.4735294603347719,High,Decline / block
4136395,400.0,R,,,0.4734912668958081,High,Decline / block
3847818,994.0,W,visa,credit,0.4733346261684235,High,Decline / block
3765791,32.0,H,visa,credit,0.47323777502328485,High,Decline / block
4126858,29.264,C,mastercard,credit,0.4732367214851882,High,Decline / block
4060736,31.54,C,visa,debit,0.4731499267104623,High,Decline / block
3874005,32.215,C,visa,debit,0.4731313252420672,High,Decline / block
3788436,300.0,R,visa,credit,0.4729689079321207,High,Decline / block
3720002,32.461,C,visa,credit,0.47293291619293754,High,Decline / block
3849150,664.0,W,visa,debit,0.47279924112025545,High,Decline / block
3676131,22.871,C,visa,credit,0.4727891091458663,High,Decline / block
3811251,15.0,S,visa,credit,0.4727868068859939,High,Decline / block
3891532,100.0,R,visa,debit,0.4727690639462257,High,Decline / block
3674417,335.0,W,visa,credit,0.4727605128500944,High,Decline / block
3808925,25.0,H,mastercard,debit,0.4727575577613118,High,Decline / block
3928264,65.907,C,visa,debit,0.47259248137572507,High,Decline / block
4169179,117.0,W,visa,debit,0.4723637474714032,High,Decline / block
3789576,5.964,C,mastercard,credit,0.4723310541545652,High,Decline / block
3708187,30.618,C,mastercard,debit,0.47227182866394934,High,Decline / block
3800526,554.0,W,visa,debit,0.4722639319289856,High,Decline / block
3729274,70.702,C,mastercard,credit,0.47223771262037223,High,Decline / block
3672256,77.0,W,visa,debit,0.47217472536433314,High,Decline / block
3900351,400.0,S,visa,credit,0.4721217273346525,High,Decline / block
3736368,58.099,C,visa,credit,0.4720932829699749,High,Decline / block
3974222,25.0,S,visa,credit,0.47208614423190176,High,Decline / block
4012250,10.329,C,mastercard,credit,0.4720643783903777,High,Decline / block
3794925,200.0,H,mastercard,credit,0.47206241637286844,High,Decline / block
3879728,74.514,C,visa,credit,0.4717512684364235,High,Decline / block
3976153,100.0,R,visa,credit,0.4717000566151083,High,Decline / block
3831975,65.292,C,visa,debit,0.47156126590585296,High,Decline / block
3771674,34.368,C,mastercard,credit,0.4715085039579765,High,Decline / block
4031610,150.0,H,visa,credit,0.4714039244860116,High,Decline / block
3952627,90.007,C,mastercard,credit,0.47135902923629824,High,Decline / block
3767377,250.0,H,american express,credit,0.47134359366821393,High,Decline / block
3845798,35.351,C,mastercard,debit,0.4713311604232865,High,Decline / block
3880326,14.048,C,visa,credit,0.4712740262658424,High,Decline / block
3788005,15.247,C,visa,debit,0.47118133387523964,High,Decline / block
4016339,226.0,W,visa,credit,0.47113868901104705,High,Decline / block
3853487,89.023,C,visa,debit,0.4711203944626636,High,Decline / block
3951754,400.0,R,visa,debit,0.4710080481398327,High,Decline / block
3751768,226.0,W,visa,debit,0.47099260192769843,High,Decline / block
4160684,37.503,C,mastercard,credit,0.4709481373726545,High,Decline / block
3980992,47.954,C,mastercard,credit,0.47088676969567117,High,Decline / block
3947663,189.358,C,visa,credit,0.47083211620352805,High,Decline / block
4109386,35.597,C,visa,credit,0.47082530849881027,High,Decline / block
3952264,261.95,W,mastercard,debit,0.4708244511923627,High,Decline / block
3898065,59.0,W,visa,debit,0.47080575488655807,High,Decline / block
3967694,37.872,C,visa,debit,0.470727952159746,High,Decline / block
4071322,196.0,W,visa,debit,0.4706588182805386,High,Decline / block
3925910,117.0,W,visa,debit,0.47062740962675265,High,Decline / block
4112761,60.0,S,visa,credit,0.47051850719332305,High,Decline / block
3900888,29.51,C,mastercard,credit,0.47049550078069097,High,Decline / block
4056709,37.626,C,mastercard,credit,0.47042582215646295,High,Decline / block
3712063,191.08,C,visa,debit,0.4703960979365916,High,Decline / block
4136306,47.032,C,,,0.47037583930075527,High,Decline / block
3735171,81.891,C,visa,credit,0.4703648235179965,High,Decline / block
3919953,17.46,C,mastercard,credit,0.4703554201907067,High,Decline / block
3672383,300.0,H,visa,debit,0.47034803552332466,High,Decline / block
3939238,87.0,W,visa,debit,0.4703262105821072,High,Decline / block
3803890,200.0,S,mastercard,debit,0.47027188467052,High,Decline / block
4138184,36.765,C,visa,credit,0.47017580444347623,High,Decline / block
4055296,65.169,C,mastercard,credit,0.4699677954222401,High,Decline / block
3792378,122.653,C,mastercard,debit,0.4699005467196404,High,Decline / block
3842721,204.359,C,visa,credit,0.4698558796213622,High,Decline / block
4168700,335.0,W,mastercard,credit,0.46973465585529056,High,Decline / block
3763694,68.366,C,visa,credit,0.4697313075888681,High,Decline / block
3764011,1500.0,R,visa,debit,0.4695754250764885,High,Decline / block
4023862,18.014,C,mastercard,credit,0.46956329742650793,High,Decline / block
3884817,300.0,R,visa,debit,0.46951600734956395,High,Decline / block
3745055,50.0,S,visa,credit,0.4694998316000039,High,Decline / block
3846873,58.099,C,mastercard,debit,0.4693515333255783,High,Decline / block
3755127,107.95,W,visa,credit,0.4692316471813727,High,Decline / block
4105068,969.0,W,mastercard,debit,0.4690878406100866,High,Decline / block
3975157,724.0,W,visa,credit,0.46897124011694313,High,Decline / block
3875012,107.95,W,visa,debit,0.4688426043976484,High,Decline / block
3757706,20.0,S,visa,credit,0.46875150287963524,High,Decline / block
3830537,200.0,H,visa,debit,0.46870767423041104,High,Decline / block
4138923,43.589,C,mastercard,debit,0.4686701802612634,High,Decline / block
3958242,36.765,C,visa,debit,0.46865557674545627,High,Decline / block
